ACTIVITY,ALogP98,ES_Sum_dO,ES_Sum_sCH3,ES_Sum_ssCH2,Molecular_Solubility,HBA_Count,NPlusO_Count,Num_Atoms,Num_Hydrogens,Num_RotatableBonds,Num_DoubleBonds,Num_AliphaticDoubleBonds,Molecular_FractionalPolarSurfaceArea,BIC,IAC_Mean,IC,JX
0,1.275,10.293,3.878,4.177,-2.22,0,2,10,15,5,1,1,0.231,0.93979,1.25972,3.12192,3.13437
0,2.604,10.901,6.017,2.948,-2.068,1,1,9,16,4,1,1,0.106,0.92989,1.12385,2.9477,3.21857
0,2.581,10.887,5.828,0.933,-2.111,1,1,9,14,3,2,2,0.109,0.88734,1.16256,2.9477,3.66397
0,2.16,10.338,5.825,0.999,-2.185,1,1,9,14,3,2,2,0.109,0.88734,1.16256,2.9477,3.31655
0,1.147,20.933,5.145,0.384,-1.485,2,2,9,12,3,2,2,0.223,0.82045,1.31274,2.72548,3.53272
0,2.056,10.464,3.533,3.805,-1.706,2,2,9,14,5,1,1,0.169,0.85979,1.26467,2.72548,2.84135
0,0.819,10.205,3.812,2.913,-1.728,0,2,9,13,4,1,1,0.254,1.0,1.28864,3.16992,3.17254
0,0.608,9.98,4.198,2.15,-1.578,0,2,9,13,4,1,1,0.254,0.92989,1.28864,2.9477,2.92453
0,2.033,10.377,3.43,2.002,-1.824,2,2,9,12,4,2,2,0.173,0.88734,1.31274,2.9477,3.17826
0,1.612,10.413,3.412,1.362,-1.676,2,2,9,12,4,2,2,0.173,0.82045,1.31274,2.72548,3.12121
0,1.703,10.261,5.636,0.0,-1.74,1,1,8,12,2,2,2,0.122,0.86752,1.18837,2.75,3.43836
0,1.531,10.307,3.533,1.49,-1.412,1,1,8,12,3,2,2,0.121,0.63092,1.18837,2.0,3.12984
0,1.443,10.82,1.314,0.0,-1.369,2,3,11,8,2,4,1,0.3,0.69931,1.47135,2.73215,2.78767
0,0.954,10.514,3.279,1.664,-1.056,2,3,10,14,5,1,1,0.276,0.93979,1.34707,3.12192,3.19043
0,1.064,10.575,5.143,0.464,-1.162,2,3,10,14,4,1,1,0.273,0.85686,1.34707,2.84643,3.42423
0,2.197,0.0,8.089,0.0,-1.348,0,1,11,18,4,0,0,0.387,0.50748,1.37319,1.68581,3.49907
0,3.827,11.265,8.65,2.983,-4.3,1,1,15,22,3,3,3,0.071,0.8609,1.11727,3.58989,2.78995
0,4.022,11.262,8.633,4.286,-4.118,1,1,15,22,3,3,3,0.07,0.79695,1.11727,3.32323,2.87725
0,3.632,11.267,8.682,1.708,-4.465,1,1,15,22,3,3,3,0.071,0.87297,1.11727,3.64022,2.75688
0,1.15,10.289,4.986,0.0,-0.712,2,2,7,10,2,1,1,0.21,0.89822,1.33282,2.52164,3.15009
0,3.629,10.484,6.314,0.849,-4.059,1,1,14,18,4,4,1,0.08,0.69456,1.15111,2.89629,2.66594
0,2.356,22.861,3.462,3.591,-3.123,3,3,16,20,6,3,3,0.181,0.85335,1.3005,3.625,2.45157
0,4.793,10.796,3.697,12.16,-4.887,2,2,15,26,11,1,1,0.104,0.55633,1.15469,2.17355,2.88848
0,0.613,0.0,1.694,0.0,1.132,0,0,2,4,0,0,0,0.597,0.0,1.25162,0.0,0.89984
0,1.669,11.09,2.857,0.0,-1.862,3,3,12,10,3,4,1,0.204,0.72957,1.43654,2.91829,2.90916
0,3.493,0.0,8.146,0.0,-3.244,1,1,12,16,2,3,0,0.048,0.83228,1.16257,3.25162,3.05248
0,0.977,0.0,3.597,0.0,-1.469,2,2,8,7,1,2,0,0.373,0.81065,1.82281,2.75,2.63443
0,1.494,11.13,3.135,0.0,-1.911,2,3,12,11,3,4,1,0.218,0.72957,1.54168,2.91829,2.93408
0,1.954,10.585,5.923,0.709,-1.512,1,1,8,12,3,1,1,0.279,0.91666,1.39546,2.75,3.09898
0,1.606,10.52,5.224,0.853,-1.095,2,2,8,12,3,1,1,0.186,0.91666,1.29546,2.75,3.28275
0,1.685,10.182,5.776,0.0,-1.888,1,1,8,10,3,1,1,0.406,0.91666,1.56831,2.75,3.28813
0,2.211,0.0,4.023,0.0,-2.496,1,1,9,8,2,2,0,0.397,0.83656,1.64571,2.9477,2.51129
0,2.062,10.679,5.364,1.961,-1.548,2,2,9,14,4,1,1,0.167,0.92989,1.26467,2.9477,3.3017
0,1.165,10.189,2.933,0.0,-0.747,2,2,7,8,2,2,2,0.217,0.84054,1.39958,2.52164,3.36473
0,0.502,10.168,3.245,0.454,-0.717,2,2,7,8,3,1,1,0.388,0.89822,1.64022,2.52164,2.72877
0,2.164,10.705,5.811,0.958,-1.566,1,1,8,12,3,1,1,0.279,0.91666,1.39546,2.75,3.30264
0,1.071,10.455,3.443,2.514,-1.632,2,2,9,12,5,1,1,0.313,0.85979,1.50996,2.72548,2.78088
0,0.75,10.335,3.366,1.379,-1.154,2,2,8,10,4,1,1,0.346,0.91666,1.56831,2.75,2.76185
0,0.892,0.0,3.954,0.0,-1.696,2,2,9,8,1,3,0,0.341,0.76025,1.64571,2.72548,2.85422
0,1.852,10.494,5.591,1.473,-1.447,2,2,9,14,4,1,1,0.167,0.92989,1.26467,2.9477,3.03076
0,5.706,10.849,3.717,15.064,-5.984,2,2,17,30,13,1,1,0.092,0.49315,1.13309,2.01574,2.90497
0,3.224,0.0,2.141,0.0,-3.716,0,0,11,10,0,5,0,0.0,0.62841,0.99836,2.5949,2.91316
0,2.478,11.089,1.587,0.0,-3.651,1,1,13,10,1,6,1,0.1,0.69465,1.20883,3.02698,2.66753
0,0.534,10.751,1.342,0.0,-1.303,3,3,10,7,2,4,1,0.272,0.69508,1.65787,2.64643,2.72407
0,3.425,10.678,3.646,7.88,-3.266,2,2,12,20,8,1,1,0.129,0.68364,1.19819,2.45082,2.86304
0,1.977,10.233,4.319,6.104,-3.093,0,2,12,19,7,1,1,0.195,0.90701,1.21452,3.25162,3.14912
0,2.305,22.035,5.261,3.68,-2.682,2,2,12,18,6,2,2,0.169,0.87871,1.23095,3.25162,3.56164
0,3.401,10.591,3.577,5.935,-3.363,2,2,12,18,7,2,2,0.132,0.81667,1.23095,3.02205,3.08692
0,2.98,10.627,3.588,5.203,-3.202,2,2,12,18,7,2,2,0.131,0.83367,1.23095,3.08496,3.09776
0,3.524,10.504,3.508,5.559,-3.607,2,2,12,16,7,1,1,0.134,0.79374,1.2638,3.02205,3.16994
0,3.227,10.168,4.182,6.159,-3.012,1,1,10,18,6,1,1,0.098,0.85686,1.10778,2.84643,2.92106
0,2.969,10.622,3.619,6.488,-2.736,2,2,11,18,7,1,1,0.14,0.73721,1.21701,2.55034,2.85514
0,1.521,10.177,4.28,4.752,-2.574,0,2,11,17,6,1,1,0.211,0.94744,1.23534,3.27761,3.14977
0,3.188,10.1,4.023,4.774,-2.855,1,1,10,16,5,2,2,0.1,0.90243,1.14161,3.12192,3.20605
0,2.524,10.588,3.544,3.554,-2.611,2,2,11,16,6,2,2,0.143,0.81283,1.2538,2.91397,3.08442
0,3.068,10.448,3.469,4.221,-3.086,2,2,11,14,6,1,1,0.146,0.8366,1.29056,3.09579,3.21109
0,-0.673,20.034,3.104,0.0,-1.088,1,3,8,7,2,2,2,0.425,0.78866,1.50582,2.5,3.64581
0,1.482,21.37,4.771,0.674,-1.531,3,3,10,12,4,2,2,0.261,0.84462,1.39461,2.92192,3.73849
0,-0.217,20.424,3.39,0.588,-1.386,1,3,9,9,3,2,2,0.38,0.88734,1.45914,2.9477,3.70802
0,-0.428,20.238,3.612,0.134,-1.294,1,3,9,9,3,2,2,0.379,0.82045,1.45914,2.72548,3.48438
0,1.859,9.894,4.024,2.142,-1.447,1,1,7,12,3,1,1,0.136,1.0,1.16743,2.80735,2.93087
0,0.901,20.728,4.718,0.0,-1.21,2,2,8,10,2,2,2,0.249,0.78866,1.35164,2.5,3.70395
0,0.152,9.968,3.932,1.252,-1.157,0,2,8,11,3,1,1,0.283,1.0,1.32353,3.0,3.13322
0,0.152,9.903,4.033,1.09,-1.131,0,2,8,11,3,1,1,0.283,0.91666,1.32353,2.75,2.95281
0,1.678,0.0,4.288,2.478,-1.124,0,1,7,14,3,0,0,0.155,0.9755,1.11552,2.52164,2.78691
0,1.27,10.254,5.711,0.722,-1.163,1,1,7,12,2,1,1,0.133,0.89822,1.16743,2.52164,3.06332
0,3.552,11.321,4.295,6.491,-2.746,1,1,12,18,4,2,2,0.09,0.79374,1.13647,3.02205,2.36742
0,1.819,9.826,3.809,0.948,-1.327,1,1,7,10,2,2,2,0.139,0.93578,1.22104,2.80735,3.43026
0,1.625,9.622,4.055,0.0,-1.441,1,1,7,10,2,2,2,0.141,0.7453,1.22104,2.23592,3.19642
0,0.323,10.02,3.498,0.789,-1.279,0,2,8,9,2,2,2,0.288,0.86752,1.37928,2.75,3.6754
0,-0.082,10.037,3.446,0.0,-1.366,0,2,8,9,2,2,2,0.291,0.86752,1.37928,2.75,3.52543
0,-0.028,10.041,1.656,0.55,-1.24,0,2,8,9,3,2,2,0.295,0.94639,1.37928,3.0,3.35027
0,1.442,10.177,5.356,0.0,-1.135,1,1,7,10,1,2,2,0.135,0.70936,1.22104,2.12808,3.60723
0,2.297,0.0,4.262,5.627,-1.982,2,2,11,18,4,0,0,0.105,0.82249,1.21701,2.84535,1.89676
0,1.866,0.0,2.009,0.226,-2.002,0,1,10,12,2,3,0,0.135,0.71516,1.20721,2.64643,2.72322
0,3.426,11.221,3.906,2.145,-3.574,2,2,15,18,6,4,1,0.118,0.78231,1.25153,3.32323,2.29707
0,1.955,0.0,1.725,1.82,-2.363,1,1,10,12,3,3,0,0.061,0.71516,1.20721,2.64643,2.3827
0,1.72,10.758,1.394,0.358,-2.066,2,2,11,10,3,4,1,0.166,0.72829,1.35666,2.84535,2.50608
0,2.585,0.0,3.686,1.765,-3.042,0,1,12,16,3,3,0,0.108,0.62943,1.16257,2.45914,2.42085
0,2.474,10.879,3.406,0.0,-2.998,1,1,12,12,2,5,2,0.097,0.69857,1.2069,2.85538,2.86046
0,2.964,10.848,5.332,1.775,-3.864,2,2,15,18,5,4,1,0.115,0.70769,1.25153,3.00623,2.40058
0,4.093,11.547,7.65,1.772,-4.521,2,2,17,22,6,4,1,0.1,0.75977,1.21589,3.33717,2.41257
0,2.891,10.326,1.954,1.952,-3.251,1,1,12,14,4,4,1,0.097,0.75551,1.18671,3.02205,2.36277
0,2.632,10.779,1.421,2.303,-2.974,2,2,13,14,5,4,1,0.138,0.74055,1.29723,3.02698,2.18966
0,2.962,0.0,2.081,0.0,-2.69,0,0,9,8,2,3,0,0.331,0.67486,1.40208,2.41938,2.51247
0,3.56,10.849,4.285,0.947,-3.84,1,1,14,16,4,5,2,0.082,0.74907,1.17003,3.182,2.79944
0,2.969,11.422,4.144,1.271,-3.276,1,1,13,16,4,4,1,0.087,0.74055,1.16765,3.02698,2.43318
0,3.104,10.772,4.123,0.0,-3.411,1,1,13,14,3,5,2,0.089,0.7259,1.18738,3.02698,2.95556
0,2.371,0.0,2.078,0.0,-2.232,0,0,8,8,1,3,0,0.198,0.62311,1.27178,2.15563,2.76955
0,2.176,10.762,1.41,1.216,-2.498,2,2,12,12,4,4,1,0.151,0.71384,1.32501,2.85538,2.32395
0,1.805,0.0,4.291,1.0,0.026,0,0,5,10,1,0,0,0.339,0.96096,1.15893,1.92192,2.48502
0,1.872,0.0,4.077,0.0,-1.738,0,0,6,8,2,1,1,0.387,1.0,1.37878,2.58496,2.4468
0,0.688,9.958,3.136,0.468,-0.352,2,2,6,8,2,1,1,0.244,0.74209,1.37878,1.91829,2.76473
0,2.901,11.082,4.233,4.326,-2.448,1,1,11,16,2,2,2,0.1,0.88573,1.15417,3.27761,2.47208
0,2.258,0.0,4.309,2.589,-1.878,0,0,6,10,3,0,0,0.373,0.6826,1.29879,1.58496,2.14884
0,2.587,10.935,8.081,1.081,-2.006,2,2,11,18,5,1,1,0.138,0.73721,1.21701,2.55034,3.23223
0,2.062,0.0,4.396,4.893,-2.324,1,1,10,16,2,0,0,0.204,0.85686,1.31582,2.84643,2.08457
0,2.329,0.0,4.43,1.132,-2.516,1,1,10,13,2,3,0,0.083,0.66112,1.1916,2.44643,2.55417
0,2.04,0.0,4.393,1.188,-2.561,1,1,9,11,2,2,0,0.27,0.7735,1.43666,2.72548,2.54434
0,2.848,0.0,4.306,2.573,-2.34,0,0,7,10,4,0,0,0.472,0.60219,1.3831,1.55665,2.196
0,-0.189,0.0,1.909,0.0,-0.804,2,2,7,6,0,3,0,0.241,0.5546,1.46048,1.84237,2.9039
0,0.955,10.475,1.533,0.0,-0.832,1,2,8,7,1,3,1,0.278,0.7095,1.5628,2.5,2.83569
0,2.502,0.0,2.089,0.0,-3.109,1,1,11,9,0,5,0,0.088,0.64503,1.23449,2.66353,2.79819
0,1.78,0.0,2.038,0.0,-2.52,2,2,11,8,0,5,0,0.174,0.62841,1.37796,2.5949,2.84792
0,1.443,10.852,1.272,0.0,-1.339,2,3,11,8,2,4,1,0.3,0.79239,1.47135,3.09579,2.9136
0,0.795,0.0,4.083,0.0,-0.319,0,0,3,6,0,0,0,0.321,0.91829,1.22439,0.91829,1.46943
0,0.05,10.449,1.787,1.237,-0.173,2,2,7,8,0,1,1,0.25,0.93578,1.39958,2.80735,2.35015
0,0.769,0.0,2.06,2.013,0.342,1,1,7,10,0,0,0,0.386,0.69467,1.45046,1.95021,2.21394
0,2.532,11.118,2.148,4.312,-2.284,1,1,12,14,0,3,3,0.103,0.77124,1.18671,3.08496,2.28623
0,0.795,10.553,1.972,1.839,-0.906,1,1,7,8,0,1,1,0.367,0.93578,1.53291,2.80735,2.36524
0,0.781,0.0,1.982,0.0,-1.289,1,1,6,5,0,2,0,0.399,0.62131,1.67673,1.91829,2.88085
0,0.64,0.0,1.959,0.971,-1.71,1,2,9,9,2,2,0,0.409,0.83656,1.7233,2.9477,2.56047
0,1.019,10.422,3.374,1.23,-2.536,3,3,12,11,4,3,1,0.351,0.78017,1.73861,3.08496,2.20142
0,0.298,9.384,1.897,0.625,-0.591,1,1,5,6,2,1,1,0.42,0.99999,1.61718,2.32192,2.21601
0,0.579,9.775,3.312,0.0,-0.46,1,1,5,6,1,1,1,0.414,0.99999,1.61718,2.32192,2.61429
0,1.012,10.297,5.3,0.874,-1.528,2,2,9,12,4,1,1,0.312,1.0,1.50996,3.16992,3.02926
0,0.868,9.67,2.046,2.865,-1.573,1,1,7,10,4,1,1,0.319,0.89822,1.45046,2.52164,2.43804
0,1.044,10.39,3.825,1.358,-1.214,1,1,7,10,3,1,1,0.312,0.89822,1.45046,2.52164,2.84549
0,0.924,9.76,4.048,0.681,-1.328,1,1,7,10,3,1,1,0.316,1.0,1.45046,2.80735,2.83483
0,1.702,10.374,3.825,1.695,-1.255,1,1,7,10,3,1,1,0.316,0.89822,1.45046,2.52164,2.83821
0,0.255,0.0,1.968,1.167,-0.347,0,1,5,8,2,0,0,0.428,0.76096,1.48852,1.52192,2.02254
0,1.675,0.0,4.288,3.757,-2.073,0,1,9,16,5,0,0,0.265,0.73238,1.29779,2.19715,3.05742
0,1.904,10.035,4.206,3.063,-2.305,1,1,9,14,5,1,1,0.255,0.92989,1.35162,2.9477,3.15643
0,2.054,10.442,5.733,3.961,-2.886,2,2,12,18,7,1,1,0.241,0.90701,1.38729,3.25162,3.20142
0,1.391,0.0,4.215,1.222,-1.325,0,0,5,8,2,0,0,0.423,0.76096,1.33467,1.52192,1.9712
0,1.426,10.044,3.854,0.833,-1.695,1,1,8,10,3,2,2,0.285,0.94639,1.46275,3.0,3.40095
0,1.74,10.566,3.86,1.895,-1.427,2,2,9,12,5,1,1,0.314,0.78969,1.50996,2.50325,2.83566
0,1.745,0.0,3.942,0.0,-2.002,1,1,8,8,1,2,0,0.286,0.81065,1.53063,2.75,2.67886
0,2.652,10.841,4.034,4.298,-2.378,2,2,11,16,7,1,1,0.263,0.71737,1.42155,2.48171,2.911
0,2.458,10.617,1.988,0.776,-3.51,1,1,13,12,4,5,2,0.213,0.7628,1.40092,3.18083,2.7299
0,-1.073,20.135,1.828,0.723,-1.333,1,3,9,7,4,2,2,0.52,0.88734,1.74899,2.9477,3.17285
0,1.597,10.03,1.983,0.0,-2.067,1,1,8,6,1,3,1,0.358,0.78046,1.59167,2.75,2.87759
0,2.165,0.0,2.12,0.0,-1.458,0,0,8,7,0,3,0,0.173,0.57812,1.28669,2.0,3.09932
0,2.129,0.0,1.939,0.0,-1.755,0,1,9,8,1,3,0,0.324,0.76025,1.51972,2.72548,2.90963
0,0.318,0.0,2.037,2.345,-0.844,0,1,6,10,3,0,0,0.372,0.6826,1.42379,1.58496,2.20226
0,0.377,10.022,3.511,0.652,-0.859,1,1,6,8,2,1,1,0.353,1.0,1.52164,2.58496,2.6554
0,0.546,9.55,1.989,1.657,-1.068,1,1,6,8,3,1,1,0.362,1.0,1.52164,2.58496,2.34153
0,0.697,10.177,3.465,2.587,-1.667,2,2,9,12,5,1,1,0.314,0.83333,1.50996,2.6416,2.63223
0,1.45,0.0,2.028,2.273,-1.886,0,1,8,10,4,2,2,0.448,0.86752,1.56831,2.75,2.66002
0,5.298,10.066,4.597,12.766,-5.627,1,1,15,28,11,1,1,0.067,0.52221,1.05629,2.04022,2.87515
0,4.436,10.59,3.559,8.328,-4.673,2,2,14,20,9,1,1,0.115,0.7088,1.22104,2.83523,3.11082
0,1.6,10.348,3.459,2.55,-1.216,2,2,8,12,4,1,1,0.188,0.91666,1.29546,2.75,2.83362
0,0.363,10.089,3.713,1.738,-1.261,0,2,8,11,3,1,1,0.283,1.0,1.32353,3.0,3.20817
0,0.791,0.0,1.902,0.0,-1.705,2,2,9,8,1,4,1,0.189,0.61642,1.40208,2.28103,2.91329
0,1.604,10.485,3.906,1.932,-2.355,2,2,12,16,3,2,2,0.143,0.89781,1.2638,3.41829,2.47275
0,1.762,0.0,1.979,0.0,-2.235,1,1,8,7,1,3,1,0.311,0.78046,1.5628,2.75,2.95998
0,2.518,11.167,4.12,3.274,-1.552,2,2,12,14,0,2,2,0.158,0.83228,1.29573,3.25162,2.19847
0,6.822,24.735,13.345,7.777,-6.599,4,4,29,44,10,2,2,0.121,0.68532,1.19925,3.4266,1.68668
0,3.688,0.0,4.215,2.126,-2.887,0,0,10,16,4,3,3,0.0,0.87083,0.96123,3.12192,3.4629
0,5.502,10.065,2.263,15.636,-6.003,1,1,15,28,12,1,1,0.068,0.43315,1.05629,1.69227,2.81552
0,4.006,10.259,2.247,14.359,-5.574,0,2,16,27,12,1,1,0.149,0.48094,1.15452,1.92379,2.86717
0,1.782,0.0,4.655,2.791,-1.885,0,1,11,16,1,1,1,0.124,0.8366,1.15417,3.09579,2.21536
0,2.161,10.717,6.122,2.968,-2.692,2,2,14,18,3,2,2,0.128,0.77847,1.24755,3.182,1.95863
0,6.882,10.129,2.268,17.842,-7.956,1,1,19,34,15,2,2,0.054,0.49608,1.04806,2.14402,3.011
0,2.297,9.716,2.118,2.244,-2.619,1,1,9,12,4,3,3,0.115,0.76359,1.20091,2.6416,3.19102
0,2.297,9.732,1.989,1.99,-2.567,1,1,9,12,4,3,3,0.115,0.78784,1.20091,2.72548,3.04624
0,2.041,0.0,2.138,2.44,-2.314,0,1,9,14,4,2,2,0.132,0.75355,1.16256,2.50325,3.09378
0,1.919,10.286,3.591,1.016,-2.413,1,1,9,12,3,3,3,0.113,0.85207,1.20091,2.9477,3.42173
0,2.037,10.895,0.0,6.686,-1.739,2,2,11,14,0,1,1,0.178,0.71978,1.29056,2.66353,1.92122
0,2.09,10.726,2.113,4.854,-1.652,2,2,10,14,2,1,1,0.174,0.90243,1.28067,3.12192,2.16091
0,2.09,10.594,2.149,5.001,-1.719,2,2,10,14,3,1,1,0.174,0.90243,1.28067,3.12192,2.04001
0,2.765,9.837,2.194,6.962,-2.716,1,1,9,16,6,1,1,0.109,0.71958,1.12385,2.28103,2.63154
0,3.013,0.0,5.618,7.541,-3.123,2,2,12,22,8,0,0,0.087,0.68085,1.16608,2.35538,2.93387
0,1.807,21.056,3.395,3.418,-2.101,2,2,10,14,5,2,2,0.204,0.84462,1.28067,2.92192,3.21994
0,3.512,0.0,0.0,10.14,-1.75,0,0,10,18,7,0,0,0.38,0.43248,1.19811,1.37095,2.60342
0,1.269,10.031,2.149,5.884,-2.364,0,2,10,15,6,1,1,0.233,0.75917,1.25972,2.52192,2.77061
0,2.795,0.0,2.214,7.862,-2.522,0,1,9,18,6,0,0,0.125,0.4785,1.08604,1.43552,2.56486
0,2.716,0.0,4.049,6.027,-2.357,0,1,9,18,5,0,0,0.125,0.80646,1.08604,2.41938,2.70951
0,2.784,0.0,4.203,5.59,-2.234,0,1,9,18,5,0,0,0.125,0.90849,1.08604,2.72548,2.83268
0,2.598,10.686,4.074,4.999,-2.265,1,1,9,16,5,1,1,0.108,0.85979,1.12385,2.72548,2.92465
0,3.084,9.984,4.209,5.574,-2.672,1,2,11,18,7,1,1,0.141,0.89488,1.21701,3.09579,3.15394
0,2.485,0.0,2.19,5.135,-2.422,0,1,9,16,5,1,1,0.129,0.78969,1.12385,2.50325,2.78314
0,2.32,9.813,2.107,3.848,-2.536,1,1,9,14,5,2,2,0.112,0.82045,1.16256,2.72548,2.86261
0,2.474,0.0,4.053,3.181,-2.186,0,1,9,16,4,1,1,0.128,0.92989,1.12385,2.9477,3.1035
0,2.742,9.75,2.17,4.769,-2.7,1,1,9,14,5,2,2,0.112,0.88734,1.16256,2.9477,2.86228
0,1.246,9.945,2.125,4.352,-2.528,0,2,10,13,5,2,2,0.239,0.90243,1.30157,3.12192,3.02795
0,2.35,0.0,2.18,4.772,-2.355,0,1,9,16,5,1,1,0.129,0.71958,1.12385,2.28103,2.82657
0,2.35,0.0,2.127,4.633,-2.324,0,1,9,16,5,1,1,0.129,0.78969,1.12385,2.50325,2.78477
0,2.528,0.0,2.153,4.412,-2.216,0,1,9,16,5,1,1,0.129,0.92989,1.12385,2.9477,2.91866
0,2.407,0.0,3.929,3.55,-2.324,0,1,9,16,4,1,1,0.128,0.92989,1.12385,2.9477,3.00322
0,2.629,10.568,2.123,4.016,-2.317,1,1,9,14,5,2,2,0.112,0.88734,1.16256,2.9477,3.01586
0,2.575,10.715,3.951,2.826,-2.269,1,1,9,14,4,2,2,0.11,0.95424,1.16256,3.16992,3.21771
0,2.364,10.32,3.712,3.418,-2.464,1,1,9,14,4,2,2,0.11,0.95424,1.16256,3.16992,3.10071
0,2.907,10.575,3.574,4.367,-2.984,2,2,12,18,7,2,2,0.132,0.92375,1.23095,3.41829,3.40382
0,2.864,10.322,3.604,5.263,-3.233,2,2,12,18,7,2,2,0.132,0.83367,1.23095,3.08496,2.98686
0,4.03,11.175,4.132,5.747,-3.658,2,2,14,22,9,2,2,0.114,0.86482,1.19417,3.37878,3.54426
0,4.069,11.306,2.223,9.159,-4.355,1,1,14,22,6,2,2,0.079,0.7955,1.10844,3.182,2.02442
0,3.396,10.71,3.936,5.331,-3.416,2,2,13,20,8,2,2,0.122,0.79503,1.21129,3.02698,2.97985
0,3.174,10.356,3.662,8.001,-3.312,2,2,12,20,8,1,1,0.129,0.63947,1.19819,2.29248,2.76808
0,3.163,10.623,5.703,5.573,-2.986,2,2,12,20,7,1,1,0.129,0.90701,1.19819,3.25162,3.33606
0,4.297,10.956,4.206,9.494,-4.008,2,2,14,24,10,1,1,0.112,0.59646,1.16743,2.27094,2.91944
0,4.234,11.324,2.199,7.626,-4.307,3,3,16,20,9,3,1,0.163,0.64886,1.3005,2.78063,1.88857
0,5.666,11.319,4.399,13.262,-5.472,2,2,17,30,13,1,1,0.093,0.50308,1.13309,2.05632,3.02041
0,4.303,11.055,5.942,7.992,-3.953,2,2,14,24,9,1,1,0.111,0.6715,1.16743,2.55665,2.9985
0,4.549,11.166,6.283,8.567,-4.274,2,2,15,26,10,1,1,0.104,0.70121,1.15469,2.73957,3.03448
0,4.76,11.287,6.147,8.879,-4.34,2,2,15,26,10,1,1,0.104,0.70121,1.15469,2.73957,3.10239
0,6.122,11.388,4.427,14.634,-5.994,2,2,18,32,14,1,1,0.088,0.47748,1.12385,1.99107,3.036
0,4.873,11.525,2.213,8.245,-5.276,2,2,18,24,10,4,1,0.097,0.6577,1.20091,2.93299,1.95462
0,3.841,10.724,4.034,8.524,-3.601,2,2,13,22,9,1,1,0.12,0.63601,1.18181,2.35353,2.85568
0,5.386,10.324,2.258,16.579,-7.52,0,2,20,33,15,2,2,0.122,0.56028,1.13313,2.46096,3.03653
0,-0.162,10.827,5.419,0.961,-0.981,2,3,10,16,4,1,1,0.306,0.87958,1.40615,2.92192,3.63454
0,-0.051,10.411,4.527,0.326,-0.65,3,3,9,12,4,1,1,0.226,0.85979,1.37878,2.72548,3.17584
0,-1.136,19.492,1.51,0.078,-0.663,1,3,7,5,2,2,2,0.488,0.84054,1.55458,2.52164,3.36077
0,-3.431,29.734,0.0,-0.866,-0.788,1,5,10,4,4,3,3,0.623,0.68241,1.5774,2.44643,3.38287
0,-0.104,20.866,0.0,-0.032,-2.259,1,3,12,7,3,5,2,0.341,0.69857,1.46183,2.85538,2.57889
0,3.423,12.068,0.0,0.0,-4.906,2,3,20,13,3,9,1,0.21,0.67234,1.42037,3.34643,1.85145
0,3.07,0.0,1.995,0.72,-3.687,1,1,13,12,2,5,0,0.053,0.70634,1.20229,3.02698,2.4531
0,3.913,0.0,4.307,0.776,-4.413,1,1,15,16,3,5,0,0.044,0.72067,1.17022,3.18989,2.1921
0,3.098,0.0,0.0,0.0,-2.507,0,0,11,8,0,5,0,0.25,0.64503,1.23638,2.66353,2.81044
0,2.722,0.0,1.684,0.0,-3.304,1,1,12,10,1,5,0,0.058,0.67832,1.21974,2.85538,2.63493
0,3.313,10.467,7.671,2.493,-3.266,2,2,14,20,6,3,3,0.112,0.70183,1.22104,2.80735,3.57569
0,3.288,9.826,4.084,3.634,-2.909,1,2,13,18,7,3,3,0.122,0.82902,1.24089,3.2389,3.39102
0,4.442,11.166,9.954,2.49,-3.916,2,2,16,24,7,3,3,0.098,0.76807,1.18837,3.20281,3.69294
0,3.98,10.835,8.065,2.957,-3.544,2,2,15,22,7,3,3,0.105,0.78041,1.20369,3.18989,3.60293
0,-0.66,7.361,0.0,0.0,-0.004,0,3,3,0,0,0,0,1.0,0.79248,0.91829,1.58496,2.09706
0,2.753,9.788,2.108,3.101,-3.064,1,1,10,14,5,3,3,0.104,0.7382,1.17528,2.64643,3.08124
0,2.753,9.773,2.161,3.562,-3.144,1,1,10,14,5,3,3,0.104,0.79399,1.17528,2.84643,3.1566
0,2.753,9.788,2.108,3.101,-3.064,1,1,10,14,5,3,3,0.104,0.7382,1.17528,2.64643,3.08124
0,2.497,0.0,2.177,3.779,-2.844,0,1,10,16,5,2,2,0.119,0.78681,1.14161,2.72192,3.0808
0,2.497,0.0,2.125,3.405,-2.777,0,1,10,16,5,2,2,0.119,0.55556,1.14161,1.92192,3.00946
0,2.362,0.0,2.118,3.134,-2.725,0,1,10,16,5,2,2,0.119,0.67118,1.14161,2.32192,3.06159
0,2.362,0.0,2.118,3.134,-2.725,0,1,10,16,5,2,2,0.119,0.67118,1.14161,2.32192,3.06159
0,2.876,10.35,3.532,3.561,-3.595,2,2,13,18,7,3,3,0.124,0.69602,1.24089,2.71929,3.12326
0,2.741,10.36,3.536,3.345,-3.544,2,2,13,18,7,3,3,0.124,0.78964,1.24089,3.08505,3.12426
0,2.546,10.663,2.181,6.349,-2.233,2,2,11,16,4,1,1,0.157,0.86355,1.2538,3.09579,1.96677
0,3.221,9.893,2.213,8.378,-3.256,1,1,10,18,7,1,1,0.099,0.65051,1.10778,2.16096,2.67521
0,2.772,21.489,4.963,6.179,-3.554,4,4,17,24,11,2,2,0.192,0.75451,1.30523,3.14628,3.58874
